id,silencerID,chrom,start,end,size,method,cellline,tissue,organ,species,ngene,dgene,genome,strand
7557,HS_03042416,chr17,73031872,73032031,159,"High throughput",K562,Blood,Blood,"Homo sapiens",KCTD2,.,hg19,.
7558,HS_03042417,chr17,73126856,73127060,204,"High throughput",K562,Blood,Blood,"Homo sapiens",NT5C,SLC16A5,hg19,.
7559,HS_03042418,chr17,73230746,73230909,163,"High throughput",K562,Blood,Blood,"Homo sapiens",NUP85,SUMO2,hg19,.
7560,HS_03042419,chr17,73343103,73343271,168,"High throughput",K562,Blood,Blood,"Homo sapiens",GRB2,.,hg19,.
7562,HS_03042421,chr17,73464760,73464928,168,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM94,.,hg19,.
7563,HS_03042422,chr17,73476676,73476860,184,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM94,.,hg19,.
7564,HS_03042423,chr17,73521300,73521484,184,"High throughput",K562,Blood,Blood,"Homo sapiens",LLGL2,.,hg19,.
7565,HS_03042424,chr17,73906944,73907104,160,"High throughput",K562,Blood,Blood,"Homo sapiens",AC087289.3,.,hg19,.
7566,HS_03042425,chr17,73966147,73966266,119,"High throughput",K562,Blood,Blood,"Homo sapiens",ACOX1,.,hg19,.
7567,HS_03042426,chr17,74386817,74386991,174,"High throughput",K562,Blood,Blood,"Homo sapiens",UBE2O,.,hg19,.
7568,HS_03042427,chr17,74449240,74449408,168,"High throughput",K562,Blood,Blood,"Homo sapiens",UBE2O,.,hg19,.
7569,HS_03042428,chr17,74506318,74506528,210,"High throughput",K562,Blood,Blood,"Homo sapiens",RHBDF2,ST6GALNAC2,hg19,.
7570,HS_03042429,chr17,74518115,74518272,157,"High throughput",K562,Blood,Blood,"Homo sapiens",CYGB,.,hg19,.
7576,HS_03042435,chr17,75316721,75316933,212,"High throughput",K562,Blood,Blood,"Homo sapiens",SEPTIN9,.,hg19,.
7577,HS_03042436,chr17,75319666,75319839,173,"High throughput",K562,Blood,Blood,"Homo sapiens",SEPTIN9,.,hg19,.
7579,HS_03042438,chr17,75916395,75916599,204,"High throughput",K562,Blood,Blood,"Homo sapiens",TNRC6C,.,hg19,.
7580,HS_03042439,chr17,76207979,76208182,203,"High throughput",K562,Blood,Blood,"Homo sapiens",BIRC5,.,hg19,.
7581,HS_03042440,chr17,76287812,76288081,269,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM235,BIRC5,hg19,.
7582,HS_03042441,chr17,76304459,76304681,222,"High throughput",K562,Blood,Blood,"Homo sapiens",SOCS3,.,hg19,.
7584,HS_03042443,chr17,76446189,76446410,221,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAH17,.,hg19,.
7585,HS_03042444,chr17,76583208,76583369,161,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAH17,.,hg19,.
7586,HS_03042445,chr17,77369816,77369979,163,"High throughput",K562,Blood,Blood,"Homo sapiens",RBFOX3,.,hg19,.
7587,HS_03042446,chr17,77397348,77397522,174,"High throughput",K562,Blood,Blood,"Homo sapiens",RBFOX3,.,hg19,.
7590,HS_03042449,chr17,77967430,77967622,192,"High throughput",K562,Blood,Blood,"Homo sapiens",TBC1D16,.,hg19,.
7591,HS_03042450,chr17,77987013,77987179,166,"High throughput",K562,Blood,Blood,"Homo sapiens",TBC1D16,.,hg19,.
7593,HS_03042452,chr17,78183891,78184046,155,"High throughput",K562,Blood,Blood,"Homo sapiens",SGSH,EIF4A3,hg19,.
7595,HS_03042454,chr17,78717414,78717768,354,"High throughput",K562,Blood,Blood,"Homo sapiens",RPTOR,.,hg19,.
7597,HS_03042456,chr17,78955585,78955764,179,"High throughput",K562,Blood,Blood,"Homo sapiens",CHMP6,.,hg19,.
7598,HS_03042457,chr17,79212737,79212952,215,"High throughput",K562,Blood,Blood,"Homo sapiens",TEPSIN,.,hg19,.
7599,HS_03042458,chr17,79273333,79273505,172,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC38A10,.,hg19,.
7600,HS_03042459,chr17,79319562,79319850,288,"High throughput",K562,Blood,Blood,"Homo sapiens",BAHCC1,.,hg19,.
7601,HS_03042460,chr17,79386221,79386468,247,"High throughput",K562,Blood,Blood,"Homo sapiens",BAHCC1,.,hg19,.
7602,HS_03042461,chr17,79537592,79537800,208,"High throughput",K562,Blood,Blood,"Homo sapiens",NPLOC4,.,hg19,.
7603,HS_03042462,chr17,79659706,79659891,185,"High throughput",K562,Blood,Blood,"Homo sapiens",HGS,.,hg19,.
7604,HS_03042463,chr17,79697182,79697401,219,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC25A10,.,hg19,.
7606,HS_03042465,chr17,79847284,79847448,164,"High throughput",K562,Blood,Blood,"Homo sapiens",ALYREF,PYCR1,hg19,.
7609,HS_03042468,chr17,80183365,80183517,152,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC16A3,.,hg19,.
7610,HS_03042469,chr17,80289985,80290269,284,"High throughput",K562,Blood,Blood,"Homo sapiens",SECTM1,.,hg19,.
7614,HS_03042473,chr17,80853679,80853938,259,"High throughput",K562,Blood,Blood,"Homo sapiens",TBCD,.,hg19,.
7615,HS_03042474,chr17,81039454,81039673,219,"High throughput",K562,Blood,Blood,"Homo sapiens",METRNL,.,hg19,.
7616,HS_03042475,chr18,11267,11421,154,"High throughput",K562,Blood,Blood,"Homo sapiens",TUBB8B,.,hg19,.
7619,HS_03042478,chr18,596737,596866,129,"High throughput",K562,Blood,Blood,"Homo sapiens",CLUL1,COLEC12,hg19,.
7622,HS_03042481,chr18,3394905,3395126,221,"High throughput",K562,Blood,Blood,"Homo sapiens",TGIF1,.,hg19,.
7623,HS_03042482,chr18,3434707,3434917,210,"High throughput",K562,Blood,Blood,"Homo sapiens",TGIF1,.,hg19,.
7625,HS_03042484,chr18,4603865,4604091,226,"High throughput",K562,Blood,Blood,"Homo sapiens",DLGAP1,.,hg19,.
7627,HS_03042486,chr18,4944402,4944590,188,"High throughput",K562,Blood,Blood,"Homo sapiens",AKAIN1,.,hg19,.
7628,HS_03042487,chr18,6575977,6576203,226,"High throughput",K562,Blood,Blood,"Homo sapiens",ARHGAP28,.,hg19,.
7630,HS_03042489,chr18,7347954,7348125,171,"High throughput",K562,Blood,Blood,"Homo sapiens",LRRC30,.,hg19,.
7631,HS_03042490,chr18,7429686,7429920,234,"High throughput",K562,Blood,Blood,"Homo sapiens",PTPRM,.,hg19,.
7632,HS_03042491,chr18,8438111,8438317,206,"High throughput",K562,Blood,Blood,"Homo sapiens",PTPRM,.,hg19,.
7633,HS_03042492,chr18,8659977,8660148,171,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB12,.,hg19,.
7635,HS_03042494,chr18,9135881,9136054,173,"High throughput",K562,Blood,Blood,"Homo sapiens",ANKRD12,.,hg19,.
7636,HS_03042495,chr18,9570108,9570290,182,"High throughput",K562,Blood,Blood,"Homo sapiens",PPP4R1,.,hg19,.
7637,HS_03042496,chr18,9697747,9697949,202,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB31,.,hg19,.
7639,HS_03042498,chr18,10485921,10486120,199,"High throughput",K562,Blood,Blood,"Homo sapiens",APCDD1,.,hg19,.
7640,HS_03042499,chr18,11426771,11427006,235,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC35G4,.,hg19,.
7641,HS_03042500,chr18,11737916,11738104,188,"High throughput",K562,Blood,Blood,"Homo sapiens",GNAL,.,hg19,.
7642,HS_03042501,chr18,11796263,11796399,136,"High throughput",K562,Blood,Blood,"Homo sapiens",GNAL,.,hg19,.
7645,HS_03042504,chr18,12494438,12494637,199,"High throughput",K562,Blood,Blood,"Homo sapiens",SPIRE1,.,hg19,.
7646,HS_03042505,chr18,12658125,12658293,168,"High throughput",K562,Blood,Blood,"Homo sapiens",SPIRE1,.,hg19,.
7647,HS_03042506,chr18,12734331,12734497,166,"High throughput",K562,Blood,Blood,"Homo sapiens",PSMG2,.,hg19,.
7648,HS_03042507,chr18,12878042,12878251,209,"High throughput",K562,Blood,Blood,"Homo sapiens",PTPN2,.,hg19,.
7649,HS_03042508,chr18,13061945,13062156,211,"High throughput",K562,Blood,Blood,"Homo sapiens",CEP192,.,hg19,.
7650,HS_03042509,chr18,13166162,13166347,185,"High throughput",K562,Blood,Blood,"Homo sapiens",CEP192,.,hg19,.
7651,HS_03042510,chr18,13302309,13302494,185,"High throughput",K562,Blood,Blood,"Homo sapiens",LDLRAD4,LDLRAD4,hg19,.
7652,HS_03042511,chr18,13823817,13823997,180,"High throughput",K562,Blood,Blood,"Homo sapiens",MC5R,.,hg19,.
7654,HS_03042513,chr18,14458017,14458177,160,"High throughput",K562,Blood,Blood,"Homo sapiens",POTEC,.,hg19,.
7655,HS_03042514,chr18,18613930,18614117,187,"High throughput",K562,Blood,Blood,"Homo sapiens",ROCK1,.,hg19,.
7656,HS_03042515,chr18,19442056,19442255,199,"High throughput",K562,Blood,Blood,"Homo sapiens",MIB1,.,hg19,.
7657,HS_03042516,chr18,19667623,19667795,172,"High throughput",K562,Blood,Blood,"Homo sapiens",GATA6,.,hg19,.
7658,HS_03042517,chr18,19676960,19677169,209,"High throughput",K562,Blood,Blood,"Homo sapiens",GATA6,.,hg19,.
7659,HS_03042518,chr18,20032204,20032369,165,"High throughput",K562,Blood,Blood,"Homo sapiens",CTAGE1,.,hg19,.
7660,HS_03042519,chr18,20963589,20963764,175,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM241,.,hg19,.
7661,HS_03042520,chr18,21791138,21791312,174,"High throughput",K562,Blood,Blood,"Homo sapiens",OSBPL1A,.,hg19,.
7662,HS_03042521,chr18,21854103,21854316,213,"High throughput",K562,Blood,Blood,"Homo sapiens",OSBPL1A,.,hg19,.
7663,HS_03042522,chr18,21880854,21881027,173,"High throughput",K562,Blood,Blood,"Homo sapiens",OSBPL1A,.,hg19,.
7664,HS_03042523,chr18,22006750,22006937,187,"High throughput",K562,Blood,Blood,"Homo sapiens",IMPACT,.,hg19,.
7665,HS_03042524,chr18,22404776,22404976,200,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF521,.,hg19,.
7667,HS_03042526,chr18,23531372,23531568,196,"High throughput",K562,Blood,Blood,"Homo sapiens",SS18,.,hg19,.
7669,HS_03042528,chr18,23812073,23812268,195,"High throughput",K562,Blood,Blood,"Homo sapiens",TAF4B,.,hg19,.
7670,HS_03042529,chr18,23824799,23825157,358,"High throughput",K562,Blood,Blood,"Homo sapiens",TAF4B,.,hg19,.
7671,HS_03042530,chr18,23918413,23918607,194,"High throughput",K562,Blood,Blood,"Homo sapiens",TAF4B,.,hg19,.
7672,HS_03042531,chr18,23973056,23973249,193,"High throughput",K562,Blood,Blood,"Homo sapiens",TAF4B,.,hg19,.
7673,HS_03042532,chr18,24348457,24348676,219,"High throughput",K562,Blood,Blood,"Homo sapiens",AQP4,.,hg19,.
7674,HS_03042533,chr18,27755683,27755874,191,"High throughput",K562,Blood,Blood,"Homo sapiens",DSC3,.,hg19,.
7677,HS_03042536,chr18,33012187,33012400,213,"High throughput",K562,Blood,Blood,"Homo sapiens",AC007998.2,ZNF24,hg19,.
7680,HS_03042539,chr18,33522236,33522395,159,"High throughput",K562,Blood,Blood,"Homo sapiens",C18orf21,.,hg19,.
7681,HS_03042540,chr18,33678780,33678940,160,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC39A6,.,hg19,.
7682,HS_03042541,chr18,33767264,33767527,263,"High throughput",K562,Blood,Blood,"Homo sapiens",MOCOS,.,hg19,.
7684,HS_03042543,chr18,34254255,34254481,226,"High throughput",K562,Blood,Blood,"Homo sapiens",FHOD3,.,hg19,.
7686,HS_03042545,chr18,35709536,35709768,232,"High throughput",K562,Blood,Blood,"Homo sapiens",CELF4,.,hg19,.
7688,HS_03042547,chr18,39967382,39967559,177,"High throughput",K562,Blood,Blood,"Homo sapiens",PIK3C3,.,hg19,.
7690,HS_03042549,chr18,43735851,43736057,206,"High throughput",K562,Blood,Blood,"Homo sapiens",C18orf25,.,hg19,.
7691,HS_03042550,chr18,44626710,44626922,212,"High throughput",K562,Blood,Blood,"Homo sapiens",KATNAL2,.,hg19,.
7692,HS_03042551,chr18,46046456,46046664,208,"High throughput",K562,Blood,Blood,"Homo sapiens",CTIF,.,hg19,.
7693,HS_03042552,chr18,46307367,46307549,182,"High throughput",K562,Blood,Blood,"Homo sapiens",CTIF,.,hg19,.
7695,HS_03042554,chr18,46517444,46517592,148,"High throughput",K562,Blood,Blood,"Homo sapiens",SMAD7,.,hg19,.
7697,HS_03042556,chr18,46556151,46556299,148,"High throughput",K562,Blood,Blood,"Homo sapiens",DYM,.,hg19,.
7698,HS_03042557,chr18,47057605,47057776,171,"High throughput",K562,Blood,Blood,"Homo sapiens",LIPG,.,hg19,.
7699,HS_03042558,chr18,49187574,49187762,188,"High throughput",K562,Blood,Blood,"Homo sapiens",MEX3C,.,hg19,.
7700,HS_03042559,chr18,52573135,52573366,231,"High throughput",K562,Blood,Blood,"Homo sapiens",CCDC68,.,hg19,.
7701,HS_03042560,chr18,55230082,55230255,173,"High throughput",K562,Blood,Blood,"Homo sapiens",FECH,.,hg19,.
7702,HS_03042561,chr18,55977766,55977988,222,"High throughput",K562,Blood,Blood,"Homo sapiens",NEDD4L,.,hg19,.
7703,HS_03042562,chr18,56936306,56936516,210,"High throughput",K562,Blood,Blood,"Homo sapiens",RAX,.,hg19,.
7706,HS_03042565,chr18,59853791,59854003,212,"High throughput",K562,Blood,Blood,"Homo sapiens",PIGN,.,hg19,.
7707,HS_03042566,chr18,59957531,59957709,178,"High throughput",K562,Blood,Blood,"Homo sapiens",RELCH,.,hg19,.
7708,HS_03042567,chr18,67960199,67960375,176,"High throughput",K562,Blood,Blood,"Homo sapiens",SOCS6,.,hg19,.
7709,HS_03042568,chr18,70761987,70762155,168,"High throughput",K562,Blood,Blood,"Homo sapiens",NETO1,.,hg19,.
7710,HS_03042569,chr18,70926050,70926267,217,"High throughput",K562,Blood,Blood,"Homo sapiens",NETO1,.,hg19,.
7711,HS_03042570,chr18,71510186,71510359,173,"High throughput",K562,Blood,Blood,"Homo sapiens",FBXO15,.,hg19,.
7713,HS_03042572,chr18,72920568,72920743,175,"High throughput",K562,Blood,Blood,"Homo sapiens",ZADH2,.,hg19,.
7714,HS_03042573,chr18,74102782,74102950,168,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF516,.,hg19,.
7715,HS_03042574,chr18,74503764,74503939,175,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF236,.,hg19,.
7716,HS_03042575,chr18,75256898,75257093,195,"High throughput",K562,Blood,Blood,"Homo sapiens",GALR1,.,hg19,.
7717,HS_03042576,chr18,75629975,75630209,234,"High throughput",K562,Blood,Blood,"Homo sapiens",GALR1,.,hg19,.
7719,HS_03042578,chr18,77167420,77167581,161,"High throughput",K562,Blood,Blood,"Homo sapiens",NFATC1,.,hg19,.
7720,HS_03042579,chr18,77471187,77471379,192,"High throughput",K562,Blood,Blood,"Homo sapiens",CTDP1,.,hg19,.
7724,HS_03042583,chr19,613339,613520,181,"High throughput",K562,Blood,Blood,"Homo sapiens",HCN2,.,hg19,.
7725,HS_03042584,chr19,707945,708181,236,"High throughput",K562,Blood,Blood,"Homo sapiens",PALM,.,hg19,.
7726,HS_03042585,chr19,797111,797465,354,"High throughput",K562,Blood,Blood,"Homo sapiens",PTBP1,CFD,hg19,.
7727,HS_03042586,chr19,926812,927004,192,"High throughput",K562,Blood,Blood,"Homo sapiens",ARID3A,TMEM259,hg19,.
7728,HS_03042587,chr19,953750,953958,208,"High throughput",K562,Blood,Blood,"Homo sapiens",ARID3A,ABCA7,hg19,.
7729,HS_03042588,chr19,957654,957846,192,"High throughput",K562,Blood,Blood,"Homo sapiens",ARID3A,ABCA7,hg19,.
7730,HS_03042589,chr19,965021,965198,177,"High throughput",K562,Blood,Blood,"Homo sapiens",ARID3A,R3HDM4,hg19,.
7731,HS_03042590,chr19,1009528,1009718,190,"High throughput",K562,Blood,Blood,"Homo sapiens",GRIN3B,ABCA7,hg19,.
7732,HS_03042591,chr19,1018406,1018625,219,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEM259,CNN2,hg19,.
7733,HS_03042592,chr19,1028384,1028559,175,"High throughput",K562,Blood,Blood,"Homo sapiens",CNN2,GPX4,hg19,.
7734,HS_03042593,chr19,1051115,1051279,164,"High throughput",K562,Blood,Blood,"Homo sapiens",ABCA7,.,hg19,.
7735,HS_03042594,chr19,1100293,1100430,137,"High throughput",K562,Blood,Blood,"Homo sapiens",GPX4,.,hg19,.
7736,HS_03042595,chr19,1147727,1147881,154,"High throughput",K562,Blood,Blood,"Homo sapiens",SBNO2,.,hg19,.
7739,HS_03042598,chr19,1354702,1354862,160,"High throughput",K562,Blood,Blood,"Homo sapiens",PWWP3A,NDUFS7,hg19,.
7740,HS_03042599,chr19,1651633,1651855,222,"High throughput",K562,Blood,Blood,"Homo sapiens",TCF3,.,hg19,.
7741,HS_03042600,chr19,1722988,1723177,189,"High throughput",K562,Blood,Blood,"Homo sapiens",ONECUT3,.,hg19,.
7742,HS_03042601,chr19,1743951,1744173,222,"High throughput",K562,Blood,Blood,"Homo sapiens",ONECUT3,.,hg19,.
7744,HS_03042603,chr19,1827207,1827342,135,"High throughput",K562,Blood,Blood,"Homo sapiens",REXO1,ADAT3,hg19,.
7746,HS_03042605,chr19,1884760,1884907,147,"High throughput",K562,Blood,Blood,"Homo sapiens",ABHD17A,SCAMP4,hg19,.
7747,HS_03042606,chr19,1898955,1899127,172,"High throughput",K562,Blood,Blood,"Homo sapiens",SCAMP4,.,hg19,.
7748,HS_03042607,chr19,1938387,1938587,200,"High throughput",K562,Blood,Blood,"Homo sapiens",CSNK1G2,.,hg19,.
7749,HS_03042608,chr19,2012303,2012494,191,"High throughput",K562,Blood,Blood,"Homo sapiens",BTBD2,.,hg19,.
7750,HS_03042609,chr19,2053416,2053640,224,"High throughput",K562,Blood,Blood,"Homo sapiens",MKNK2,.,hg19,.
7751,HS_03042610,chr19,2104508,2104680,172,"High throughput",K562,Blood,Blood,"Homo sapiens",AP3D1,.,hg19,.
7752,HS_03042611,chr19,2141381,2141538,157,"High throughput",K562,Blood,Blood,"Homo sapiens",AP3D1,SF3A2,hg19,.
7753,HS_03042612,chr19,2150717,2150878,161,"High throughput",K562,Blood,Blood,"Homo sapiens",AP3D1,.,hg19,.
7755,HS_03042614,chr19,2165242,2165623,381,"High throughput",K562,Blood,Blood,"Homo sapiens",DOT1L,MOB3A,hg19,.
7756,HS_03042615,chr19,2169096,2169336,240,"High throughput",K562,Blood,Blood,"Homo sapiens",DOT1L,.,hg19,.
7757,HS_03042616,chr19,2242682,2242879,197,"High throughput",K562,Blood,Blood,"Homo sapiens",SF3A2,.,hg19,.
7759,HS_03042618,chr19,2650512,2650687,175,"High throughput",K562,Blood,Blood,"Homo sapiens",GNG7,.,hg19,.
7760,HS_03042619,chr19,2678080,2678228,148,"High throughput",K562,Blood,Blood,"Homo sapiens",GNG7,.,hg19,.
7762,HS_03042621,chr19,2887583,2887760,177,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF556,.,hg19,.
7764,HS_03042623,chr19,3007156,3007353,197,"High throughput",K562,Blood,Blood,"Homo sapiens",TLE2,.,hg19,.
7766,HS_03042625,chr19,3059514,3059717,203,"High throughput",K562,Blood,Blood,"Homo sapiens",TLE5,.,hg19,.
7767,HS_03042626,chr19,3066867,3067075,208,"High throughput",K562,Blood,Blood,"Homo sapiens",TLE5,.,hg19,.
7768,HS_03042627,chr19,3076432,3076689,257,"High throughput",K562,Blood,Blood,"Homo sapiens",TLE5,.,hg19,.
7769,HS_03042628,chr19,3301113,3301307,194,"High throughput",K562,Blood,Blood,"Homo sapiens",CELF5,.,hg19,.
7771,HS_03042630,chr19,3787338,3787536,198,"High throughput",K562,Blood,Blood,"Homo sapiens",MATK,.,hg19,.
7773,HS_03042632,chr19,3912272,3912471,199,"High throughput",K562,Blood,Blood,"Homo sapiens",ATCAY,.,hg19,.
7774,HS_03042633,chr19,4068686,4068844,158,"High throughput",K562,Blood,Blood,"Homo sapiens",ZBTB7A,DAPK3,hg19,.
7775,HS_03042634,chr19,4116105,4116291,186,"High throughput",K562,Blood,Blood,"Homo sapiens",MAP2K2,.,hg19,.
7776,HS_03042635,chr19,4204935,4205148,213,"High throughput",K562,Blood,Blood,"Homo sapiens",ANKRD24,SIRT6,hg19,.
7777,HS_03042636,chr19,4444373,4444541,168,"High throughput",K562,Blood,Blood,"Homo sapiens",CHAF1A,.,hg19,.
7778,HS_03042637,chr19,4596181,4596372,191,"High throughput",K562,Blood,Blood,"Homo sapiens",SEMA6B,.,hg19,.
7782,HS_03042641,chr19,5165571,5165790,219,"High throughput",K562,Blood,Blood,"Homo sapiens",PTPRS,.,hg19,.
7783,HS_03042642,chr19,5173956,5174147,191,"High throughput",K562,Blood,Blood,"Homo sapiens",PTPRS,.,hg19,.
7784,HS_03042643,chr19,5247733,5247924,191,"High throughput",K562,Blood,Blood,"Homo sapiens",PTPRS,.,hg19,.
7785,HS_03042644,chr19,5477057,5477274,217,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNRF4,.,hg19,.
7786,HS_03042645,chr19,5621187,5621407,220,"High throughput",K562,Blood,Blood,"Homo sapiens",SAFB2,.,hg19,.
7789,HS_03042648,chr19,5939785,5939965,180,"High throughput",K562,Blood,Blood,"Homo sapiens",RANBP3,VMAC,hg19,.
7790,HS_03042649,chr19,6736406,6736560,154,"High throughput",K562,Blood,Blood,"Homo sapiens",GPR108,SH2D3A,hg19,.
7791,HS_03042650,chr19,6736926,6737087,161,"High throughput",K562,Blood,Blood,"Homo sapiens",GPR108,SH2D3A,hg19,.
7792,HS_03042651,chr19,6782716,6782888,172,"High throughput",K562,Blood,Blood,"Homo sapiens",VAV1,.,hg19,.
7794,HS_03042653,chr19,7501123,7501310,187,"High throughput",K562,Blood,Blood,"Homo sapiens",AC008878.3,.,hg19,.
7795,HS_03042654,chr19,7749795,7749977,182,"High throughput",K562,Blood,Blood,"Homo sapiens",TRAPPC5,.,hg19,.
7798,HS_03042657,chr19,8454876,8455157,281,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB11B,.,hg19,.
7801,HS_03042660,chr19,8794921,8795103,182,"High throughput",K562,Blood,Blood,"Homo sapiens",LINC01862,.,hg19,.
7802,HS_03042661,chr19,9889978,9890153,175,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF846,.,hg19,.
7804,HS_03042663,chr19,10109314,10109542,228,"High throughput",K562,Blood,Blood,"Homo sapiens",COL5A3,.,hg19,.
7805,HS_03042664,chr19,10185500,10185601,101,"High throughput",K562,Blood,Blood,"Homo sapiens",SHFL,.,hg19,.
7806,HS_03042665,chr19,10243570,10243866,296,"High throughput",K562,Blood,Blood,"Homo sapiens",DNMT1,.,hg19,.
7808,HS_03042667,chr19,10410239,10410403,164,"High throughput",K562,Blood,Blood,"Homo sapiens",ICAM5,.,hg19,.
7809,HS_03042668,chr19,10427579,10427770,191,"High throughput",K562,Blood,Blood,"Homo sapiens",AC011511.4,.,hg19,.
7812,HS_03042671,chr19,10826293,10826482,189,"High throughput",K562,Blood,Blood,"Homo sapiens",QTRT1,.,hg19,.
7813,HS_03042672,chr19,11015702,11015889,187,"High throughput",K562,Blood,Blood,"Homo sapiens",CARM1,SMARCA4,hg19,.
7815,HS_03042674,chr19,11046750,11047081,331,"High throughput",K562,Blood,Blood,"Homo sapiens",TIMM29,CARM1,hg19,.
7816,HS_03042675,chr19,11367378,11367534,156,"High throughput",K562,Blood,Blood,"Homo sapiens",DOCK6,TMEM205,hg19,.
7818,HS_03042677,chr19,11564685,11564866,181,"High throughput",K562,Blood,Blood,"Homo sapiens",ELAVL3,.,hg19,.
7819,HS_03042678,chr19,11590379,11590573,194,"High throughput",K562,Blood,Blood,"Homo sapiens",ELAVL3,.,hg19,.
7820,HS_03042679,chr19,11692934,11693099,165,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF627,.,hg19,.
7821,HS_03042680,chr19,11849745,11849939,194,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF823,.,hg19,.
7822,HS_03042681,chr19,12060504,12060733,229,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF700,.,hg19,.
7823,HS_03042682,chr19,12248934,12249036,102,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF20,.,hg19,.
7825,HS_03042684,chr19,12904899,12905104,205,"High throughput",K562,Blood,Blood,"Homo sapiens",HOOK2,.,hg19,.
